LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,DWELLINGS,OCCUPANCY,OCCUPANCY_TYPE,SETTLEMENT_TYPE,AREA_PER_DWELLING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,ID_1,NAME_1
19.549,42.9591,MCF/LWAL+CDN/HBET:3-5,"Confined or reinforced masonry, mid rise",1.6302895148669798,32.605790297339595,Res,ALL,RURAL,70.0,328.125,748857.1857589984,224657.15572769954,374428.5928794993,149771.4371517997,81.55892435700714,25.64098399290205,79.32188540028098,52.2177750838764,52.39354815901982,13,Mojkovac
19.549,42.9591,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",562.5534689619196,562.5534689619196,Res,ALL,RURAL,75.0,296.875,12526659.370109545,3757997.8110328633,6263329.6850547725,2505331.874021909,1407.1505522005627,442.3884335041262,1368.5545232795296,900.9225124442016,903.9551564092858,13,Mojkovac
19.549,42.9591,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",266.8065206051121,266.8065206051121,Res,ALL,RURAL,72.0,296.875,5703469.62967136,1711040.888901408,2851734.81483568,1140693.9259342721,667.3800154374452,209.8149335333167,649.0747826840193,427.2873853637626,428.72570052703287,13,Mojkovac
19.549,42.9591,MUR/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",1.0454251434533126,20.90850286906625,Res,ALL,RURAL,70.0,296.875,434541.4151278039,130362.42453834115,217270.70756390196,86908.28302556077,52.299759900485526,16.44231231607404,50.86525593605504,33.48471207724626,33.59742677645845,13,Mojkovac
19.549,42.9591,CR/LFINF+CDM/HBET:3-5/0.0,"Concrete frame with infill panels, mid rise, low/moderate code",6.466364110589463,129.32728221178928,Res,ALL,URBAN,70.0,525.0,4752777.621283256,1425833.286384977,2376388.810641628,950555.5242566513,323.4945060684287,101.702143784829,314.6215370087308,207.11606353228726,207.8132481086156,13,Mojkovac
19.549,42.9591,CR/LFINF+CDM/HBET:6-/0.0,"Concrete frame with infill panels, mid rise, low/moderate code",1.0557329160146065,36.95065206051122,Res,ALL,URBAN,64.1,525.0,1243481.8184663537,373044.5455399061,621740.9092331768,248696.36369327074,92.42700173383676,29.057755367094003,89.89186771678021,59.176018152082065,59.375213745318746,13,Mojkovac
19.549,42.9591,CR/LFINF+CDN/H:2,"Concrete frame with infill panels, low rise, pre code",23.782994261867515,23.782994261867515,Res,ALL,URBAN,72.0,525.0,898997.183098592,269699.1549295776,449498.5915492961,179799.43661971844,59.48990692444754,18.702793878349365,57.85818801237035,38.08817494874985,38.216385613156525,13,Mojkovac
19.549,42.9591,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",2.7631416275430367,55.262832550860736,Res,ALL,URBAN,70.0,525.0,2030909.096244132,609272.7288732396,1015454.548122066,406181.8192488265,138.23241634898687,43.458336446292584,134.44090851715868,88.50275163777346,88.80066553374157,13,Mojkovac
19.549,42.9591,CR/LFINF+CDM/H:2/0.0,"Concrete frame with infill panels, low rise, low/moderate code",69.28247261345854,69.28247261345854,Res,ALL,URBAN,72.0,525.0,2618877.4647887326,785663.2394366198,1309438.7323943663,523775.49295774655,173.3006282509439,54.48329131330126,168.5472519689629,110.95503403515387,111.32852577247269,13,Mojkovac
19.549,42.9591,MUR/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",0.5945748565466878,11.891497130933757,Res,ALL,URBAN,70.0,475.0,395392.2796035474,118617.68388106422,197696.1398017737,79078.45592070949,29.74495346222377,9.351396939174682,28.929094006185174,19.044087474374926,19.108192806578263,13,Mojkovac
19.549,42.9591,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",97.52477829942622,97.52477829942622,Res,ALL,URBAN,72.0,475.0,3335347.417840376,1000604.2253521128,1667673.708920188,667069.4835680753,243.94489272372545,76.69285904384114,237.25385023365268,156.18474178679432,156.71048368809602,13,Mojkovac
19.549,42.9591,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",167.19880020865938,167.19880020865938,Res,ALL,URBAN,75.0,475.0,5956457.25743349,1786937.1772300468,2978228.628716745,1191291.451486698,418.2249279789132,131.4840622075786,406.75364554184347,267.76683723878733,268.66818166273646,13,Mojkovac
19.549,42.9591,MCF/LWAL+CDN/HBET:3-5,"Confined or reinforced masonry, mid rise",2.309415753781951,46.188315075639025,Res,ALL,URBAN,70.0,525.0,1697420.579029734,509226.17370892025,848710.289514867,339484.11580594693,115.53375216729596,36.32219420886751,112.36483464597528,73.97002269010258,74.21901718164845,13,Mojkovac
19.549,42.9591,MCF/LWAL+CDN/H:1,"Confined or reinforced masonry, low rise",64.66364110589464,64.66364110589464,Res,ALL,URBAN,75.0,525.0,2546130.8685446014,763839.2605633804,1273065.4342723007,509226.1737089203,161.74725303421434,50.8510718924145,157.3107685043654,103.55803176614359,103.90662405430784,13,Mojkovac
20.1691,42.8431,CR/LFINF+CDM/HBET:6-/2.5,"Concrete frame with infill panels, mid rise, low/moderate code",3.4849240777197634,121.97234272019173,Res,ALL,URBAN,64.1,525.0,4104674.2633912517,1231402.2790173755,2052337.1316956258,820934.8526782505,453.9410292741912,142.7127044293959,441.49010775274405,290.6339282286839,291.61224680360795,19,Rozaje
20.1691,42.8431,CR/LDUAL+CDM/HBET:6-/2.5,"Concrete wall, mid rise, low/moderate code",6.534232645724555,228.69814260035943,Res,ALL,URBAN,64.1,525.0,7696264.243858595,2308879.2731575784,3848132.1219292977,1539252.848771719,851.1394298891083,267.58632080511717,827.7939520363948,544.9386154287821,546.7729627567646,19,Rozaje
20.1691,42.8431,CR/LFINF+CDL/H:2/0.0,"Concrete frame with infill panels, low rise, low/moderate code",139.91948771719592,139.91948771719592,Res,ALL,URBAN,72.0,525.0,5288956.635710007,1586686.9907130015,2644478.3178550033,1057791.3271420014,520.7344128460929,163.71160911703186,506.45144900334395,333.39812488705974,334.5203943358119,19,Rozaje
20.1691,42.8431,MUR/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",0.7152561414020373,14.305122828040746,Res,ALL,RURAL,70.0,296.875,297303.36773517076,89191.01032055123,148651.68386758538,59460.67354703418,53.23897234105972,16.737587558416404,51.77870718820297,34.08603908547413,34.200777944031174,19,Rozaje
20.1691,42.8431,CR/LFINF+CDL/HBET:3-5/0.0,"Concrete frame with infill panels, mid rise, low/moderate code",14.826264230077886,296.52528460155776,Res,ALL,URBAN,70.0,525.0,10897304.209107248,3269191.2627321742,5448652.104553624,2179460.84182145,1103.5697921014896,346.9468926596189,1073.3005280588338,706.5561451138103,708.9345219440877,19,Rozaje
20.1691,42.8431,CR/LFINF+CDL/HBET:6-/0.0,"Concrete frame with infill panels, mid rise, low/moderate code",4.841229136351964,169.44301977231873,Res,ALL,URBAN,64.1,525.0,5702181.2228879575,1710654.366866387,2851090.6114439783,1140436.2445775913,630.6113097722799,198.255367234068,613.314587462191,403.74636863646316,405.10544111090735,19,Rozaje
20.1691,42.8431,CR/LFINF+CDM/H:2/2.5,"Concrete frame with infill panels, low rise, low/moderate code",228.69814260035943,228.69814260035943,Res,ALL,URBAN,72.0,525.0,8644789.790293587,2593436.937088076,4322394.895146794,1728957.9580587174,851.1394298891083,267.58632080511717,827.7939520363948,544.9386154287821,546.7729627567646,19,Rozaje
20.1691,42.8431,CR/LFINF+CDM/HBET:3-5/2.5,"Concrete frame with infill panels, mid rise, low/moderate code",21.34515997603356,426.90319952067114,Res,ALL,URBAN,70.0,525.0,15688692.582384665,4706607.774715398,7844346.291192332,3137738.516476933,1588.7936024596695,499.49446550288565,1545.2153771346045,1017.2187488003937,1020.642863812628,19,Rozaje
