LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,ID_1,NAME_1
19.1049,42.0934999999999,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",0.207552586596095,Ind,1114.1518817025515,593.75,137313.3432945313,20597.00149417969,34328.335823632835,82388.00597671878,19.546630565633645,7.62637202137932,0.4767325461805218,0.9971224917293864,3.0334090197630768,4,Bar
19.1049,42.0934999999999,S/LFBR+CDM/H:1,"Steel, low rise",2.283078452557045,Ind,1114.1518817025515,625.0,1589810.096244363,238471.51443665448,397452.5240610908,953886.0577466178,215.01293622197002,83.8900922351725,5.244058007985738,10.968347409023249,33.367499217393835,4,Bar
19.1049,42.0934999999999,S/LFBR+CDM/HBET:3-5,"Steel, mid rise",1.037762932980475,Ind,1114.1518817025515,625.0,722640.9528383468,108396.14292575204,180660.2382095867,433584.57170300814,97.73315282816822,38.1318601068966,2.383662730902609,4.985612458646932,15.16704509881538,4,Bar
19.1049,42.0934999999999,S/LFBR+CDM/HBET:6-,"Steel, mid rise",0.6226577597882851,Ind,1114.1518817025515,625.0,433584.5717030082,65037.68575545122,108396.14292575204,260150.74302180487,58.639891696900946,22.879116064137964,1.4301976385415656,2.99136747518816,9.10022705928923,4,Bar
19.1049,42.0934999999999,S/LFINF+CDL/H:1,"Steel, low rise",0.41510517319219,Ind,1114.1518817025515,625.0,289056.38113533874,43358.45717030081,72264.09528383469,173433.82868120325,39.09326113126729,15.252744042758641,0.9534650923610436,1.9942449834587728,6.0668180395261535,4,Bar
19.1049,42.0934999999999,S/LFM+CDL/H:1,"Steel, low rise",0.6226577597882851,Ind,1114.1518817025515,625.0,433584.5717030082,65037.68575545122,108396.14292575204,260150.74302180487,58.639891696900946,22.879116064137964,1.4301976385415656,2.99136747518816,9.10022705928923,4,Bar
19.1049,42.0934999999999,S/LFM+CDL/HBET:3-5,"Steel, mid rise",0.207552586596095,Ind,1114.1518817025515,625.0,144528.19056766934,21679.22858515041,36132.047641917336,86716.91434060162,19.546630565633645,7.62637202137932,0.4767325461805218,0.9971224917293864,3.0334090197630768,4,Bar
19.1382,42.0850999999999,CR+PC/LFM+CDL/H:1,"Concrete frame, low rise",2.9326595619615907,Ind,1114.1518817025515,656.25,2144086.364729102,321612.9547093653,536021.5911822754,1286451.8188374608,276.1883818099076,107.758487612099,6.736096538152744,14.089059827077913,42.86121465910988,4,Bar
19.1382,42.0850999999999,CR/LFINF+CDL/H:2,"Concrete frame with infill panels, low rise, low/moderate code",0.4092083109713848,Ind,1114.1518817025515,656.25,299174.8415901073,44876.226238516094,74793.71039752683,179504.90495406438,38.53791374091736,15.036068038897538,0.9399204471841038,1.9659153247085468,5.980634603596729,4,Bar
19.1382,42.0850999999999,CR/LFM+CDM/H:1,"Concrete frame, low rise, low/moderate code",0.4774096961332823,Ind,1114.1518817025515,656.25,349037.31518845854,52355.59727826878,87259.32879711463,209422.38911307516,44.96089936440358,17.542079378713794,1.0965738550481212,2.2935678788266376,6.977407037529518,4,Bar
19.1382,42.0850999999999,CR/LWAL+CDM/H:2,"Concrete wall, low rise, low/moderate code",0.9548193922665644,Ind,1114.1518817025515,656.25,698074.6303769168,104711.19455653752,174518.6575942292,418844.7782261501,89.92179872880712,35.084158757427566,2.193147710096241,4.587135757653273,13.954814075059028,4,Bar
19.1382,42.0850999999999,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",0.27280554064758983,Ind,1114.1518817025515,656.25,199449.89439340483,29917.484159010724,49862.47359835121,119669.9366360429,25.691942493944893,10.024045359265024,0.626613631456069,1.310610216472364,3.987089735731152,4,Bar
19.1382,42.0850999999999,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",0.06820138516189746,Ind,1114.1518817025515,593.75,45120.90341770945,6768.1355126564185,11280.225854427363,27072.54205062567,6.422985623486223,2.506011339816256,0.15665340786401724,0.327652554118091,0.996772433932788,4,Bar
19.1382,42.0850999999999,S/LFBR+CDM/H:1,"Steel, low rise",0.7502152367808721,Ind,1114.1518817025515,625.0,522408.5735883336,78361.28603825004,130602.1433970834,313445.1441530001,70.65284185834847,27.566124737978807,1.72318748650419,3.604178095299001,10.964496773260667,4,Bar
19.1382,42.0850999999999,S/LFBR+CDM/HBET:3-5,"Steel, mid rise",0.3410069258094873,Ind,1114.1518817025515,625.0,237458.44254015165,35618.766381022746,59364.61063503791,142475.06552409098,32.11492811743113,12.53005669908128,0.7832670393200866,1.638262770590455,4.983862169663941,4,Bar
19.1382,42.0850999999999,S/LFBR+CDM/HBET:6-,"Steel, mid rise",0.2046041554856924,Ind,1114.1518817025515,625.0,142475.06552409098,21371.259828613653,35618.766381022746,85485.03931445461,19.26895687045868,7.518034019448769,0.4699602235920519,0.9829576623542734,2.9903173017983646,4,Bar
19.1382,42.0850999999999,S/LFINF+CDL/H:1,"Steel, low rise",0.13640277032379491,Ind,1114.1518817025515,625.0,94983.37701606065,14247.506552409097,23745.844254015166,56990.02620963639,12.845971246972447,5.012022679632512,0.3133068157280345,0.655305108236182,1.993544867865576,4,Bar
19.1382,42.0850999999999,S/LFM+CDL/H:1,"Steel, low rise",0.2046041554856924,Ind,1114.1518817025515,625.0,142475.06552409098,21371.259828613653,35618.766381022746,85485.03931445461,19.26895687045868,7.518034019448769,0.4699602235920519,0.9829576623542734,2.9903173017983646,4,Bar
19.1382,42.0850999999999,S/LFM+CDL/HBET:3-5,"Steel, mid rise",0.06820138516189746,Ind,1114.1518817025515,625.0,47491.68850803033,7123.753276204549,11872.922127007581,28495.013104818197,6.422985623486223,2.506011339816256,0.15665340786401724,0.327652554118091,0.996772433932788,4,Bar
19.880099999999896,42.8592999999999,CR+PC/LFM+CDL/H:1,"Concrete frame, low rise",34.87937745566153,Ind,1114.1518817025515,656.25,25500538.34509925,3825080.751764888,6375134.586274814,15300323.007059552,5690.751687449577,2220.3207506303893,138.79458828105143,290.2994704560216,883.138269789154,5,Berane
