LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,OCCUPANCY_TYPE,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_1
-1.2425,52.4015,MUR+ST/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",13649.413528800002,COM,Offices,435,2839.0,16856547978.594494,3371309595.718899,5056964393.578348,8428273989.297247,339780.6904130593,190971.3585818271,17954.691242806883,38560.01165152603,82495.35382538667,England
-1.2425,52.4015,S/LFM+CDL/HBET:3-5,"Steel, mid rise",3544.448464,COM,Hotels,1065,3000.0,11324512842.48,2264902568.496,3397353852.744,5662256421.24,216019.8796921442,121412.4612418118,11414.922482692285,24515.016046862984,52447.4665904557,England
-1.2425,52.4015,S/LFM+CDL/HBET:3-5,"Steel, mid rise",9857.9097708,COM,Offices,522,3340.0,17187068527.194386,3437413705.438877,5156120558.158316,8593534263.597193,294476.5983579847,165508.5107709168,15560.732410432627,33418.67676465589,71495.9733153351,England
-1.2425,52.4015,S/LFM+CDL/HBET:6-,"Steel, mid rise",992.4455699199997,COM,Hotels,1491,3000.0,4439209034.252158,887841806.8504317,1331762710.2756474,2219604517.126079,84679.79283932051,47593.684806790225,4474.649613215374,9609.886290370288,20559.406903458632,England
-1.2425,52.4015,S/LFM+CDL/HBET:6-,"Steel, mid rise",6824.706764400001,COM,Offices,610,3340.0,13904657561.78856,2780931512.3577123,4171397268.536568,6952328780.89428,238237.03580685763,133899.4583159937,12588.921446105971,27036.330008541237,57841.56992354696,England
-1.2425,52.4015,W/LPB+CDL/H:1,"Wood, low rise",2977.33670976,COM,Hotels,213,2850.0,1807392249.659808,361478449.9319616,542217674.8979423,903696124.829904,36291.339788280224,20397.293488624382,1917.7069770923035,4118.522695872981,8811.174387196555,England
-1.2425,52.4015,W/LPB+CDL/H:1,"Wood, low rise",1263.834586,COM,Offices,87,3173.0,348882801.299886,69776560.2599772,104664840.38996579,174441400.649943,6292.235007649245,3536.506640404205,332.4942822742014,714.0742898430746,1527.6917375071605,England
-1.2425,52.4015,W/LPB+CDL/H:1,"Wood, low rise",8809.405273800001,COM,Trade,1098,2413.0,23340290228.395985,4668058045.679197,7002087068.518795,11670145114.197992,553534.0945457693,311109.96310078783,29249.848623987542,62817.81671952662,134392.5428147673,England
-1.2425,52.4015,W/LPB+CDL/H:2,"Wood, low rise",354.4448464,COM,Hotels,426,2850.0,430331488.01424,86066297.60284801,129099446.404272,215165744.00712,8640.795187685768,4856.498449672472,456.59689930769133,980.6006418745194,2097.8986636182276,England
-1.2425,52.4015,W/LPB+CDL/H:2,"Wood, low rise",10616.210522399999,COM,Offices,174,3173.0,5861231061.838084,1172246212.367617,1758369318.5514252,2930615530.919042,105709.54812850729,59413.31155879063,5585.9039422065825,11996.448069363649,25665.221190120286,England
-1.2425,52.4015,W/LPB+CDL/H:2,"Wood, low rise",957.5440515,COM,Trade,2196,2413.0,5073976136.607822,1014795227.3215646,1522192840.9823468,2536988068.303911,120333.49881429764,67632.6006740843,6358.662744345115,13656.047112940567,29215.770177123326,England
-6.3353,54.6091,CR/LFINF+CDL/H:1,"Concrete frame with infill panels, low rise, low/moderate code",67.117099245,COM,Hotels,213,3150.0,45032217.73843275,9006443.54768655,13509665.321529824,22516108.869216375,1168.3266889667286,656.6498372469271,61.73671889837988,132.5875542973892,283.65803681423205,Northern Ireland
-6.3353,54.6091,CR/LFINF+CDL/H:1,"Concrete frame with infill panels, low rise, low/moderate code",1481.4234835070001,COM,Trade,1098,2667.0,4338150160.70346,867630032.140692,1301445048.2110379,2169075080.35173,132933.08416461412,74714.10942313222,7024.450033426539,15085.911056421233,32274.82350432666,Northern Ireland
-6.3353,54.6091,CR/LFINF+CDL/H:2,"Concrete frame with infill panels, low rise, low/moderate code",44.105522361000006,COM,Hotels,426,3150.0,59185200.45622591,11837040.091245182,17755560.136867773,29592600.228112955,1535.5150769277009,863.0255003816758,81.13968769501358,174.25792850514011,372.8077055272765,Northern Ireland
-6.3353,54.6091,CR/LFINF+CDL/H:2,"Concrete frame with infill panels, low rise, low/moderate code",163.152366025,COM,Trade,2196,2667.0,955539682.9743303,191107936.59486607,286661904.89229906,477769841.48716515,29280.415014232178,16456.852295844095,1547.235690182057,3322.8878978901384,7108.99196130543,Northern Ireland
