LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,DWELLINGS,OCCUPANCY,OCCUPANCY_TYPE,SETTLEMENT_TYPE,AREA_PER_DWELLING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,ID_1,NAME_1
44.1437,39.9283,CR/LWAL+CDL/HBET:4-6/SOS/15.0,"Concrete wall, mid rise, low/moderate code",0.5,0.9616,Res,ALL,RURAL,61.8,328.125,19497.959328,5849.3877984,9748.979664,3899.5918656,6.986368317834429,1.87611236170294,6.794770659901978,4.293423745146924,4.321435588917281,38,Igdir
44.1437,39.9283,CR/LWAL+CDL/HBET:4-6/15.0,"Concrete wall, mid rise, low/moderate code",17.45,33.55984,Res,ALL,RURAL,61.8,328.125,680478.7805472001,204143.63416416003,340239.3902736001,136095.75610944006,243.8242542924216,65.4763214234326,237.13749603057903,149.84048870562762,150.8181020532131,38,Igdir
44.1437,39.9283,CR/LWAL+CDL/HBET:1-3/15.0,"Concrete wall, low rise, low/moderate code",4678.55,4678.55,Res,ALL,RURAL,64.0,328.125,98242064.32,29472619.296,49121032.16,19648412.864000004,33991.34098731725,9128.000717393188,33059.145456410566,20889.140664368904,21025.428946057556,38,Igdir
44.1437,39.9283,CR/LWAL+CDH/HBET:7-/19.0,"Concrete wall, mid rise, high code",157.45740480749387,4408.807334609828,Res,ALL,RURAL,60.0,328.125,86791781.18912907,26037534.35673872,43395890.594564535,17358356.237825815,32031.563937140338,8601.72414811573,31153.11431194624,19684.77339662204,19813.203952228,38,Igdir
44.1437,39.9283,CR/LWAL+CDH/HBET:4-6/19.0,"Concrete wall, mid rise, high code",393.6435120187346,757.0552023144304,Res,ALL,RURAL,61.8,328.125,15350490.374144735,4605147.11224342,7675245.187072367,3070098.074828947,5500.277121777525,1477.0389180050156,5349.434771851338,3380.1568032485266,3402.2101643682927,38,Igdir
44.1437,39.9283,CR/LWAL+CDH/HBET:1-3/19.0,"Concrete wall, low rise, high code",492.05439002341836,492.05439002341836,Res,ALL,RURAL,64.0,328.125,10332354.903467748,3099706.4710403243,5166177.451733874,2066470.9806935496,3574.951332270128,960.013855816488,3476.910079458285,2196.961316587281,2211.2950839540185,38,Igdir
44.1437,39.9283,CR/LFINF+CDN/HBET:1-3,"Concrete frame with infill panels, low rise, pre code",0.7000000000000001,0.7000000000000001,Res,ALL,RURAL,64.0,328.125,14698.880000000005,4409.664000000002,7349.440000000001,2939.776000000001,5.085750647342034,1.3657223930865825,4.946276478714003,3.125412460069516,3.1458037772900336,38,Igdir
44.1437,39.9283,CR/LFINF+CDL/HBET:7-/SOS/15.0,"Concrete frame with infill panels, mid rise, low/moderate code",0.2,5.6000000000000005,Res,ALL,RURAL,60.0,328.125,110241.6,33072.48,55120.8,22048.320000000003,40.68600517873627,10.92577914469266,39.57021182971202,25.00329968055613,25.16643021832027,38,Igdir
44.1437,39.9283,CR/LFINF+CDL/HBET:7-/15.0,"Concrete frame with infill panels, mid rise, low/moderate code",0.7000000000000001,19.6,Res,ALL,RURAL,60.0,328.125,385845.6,115753.68,192922.8,77169.12000000001,142.40101812557697,38.24022700642431,138.49574140399207,87.51154888194645,88.08250576412094,38,Igdir
44.1437,39.9283,CR/LFINF+CDL/HBET:4-6/SOS/15.0,"Concrete frame with infill panels, mid rise, low/moderate code",0.5,0.9616,Res,ALL,RURAL,61.8,328.125,19497.959328,5849.3877984,9748.979664,3899.5918656,6.986368317834429,1.87611236170294,6.794770659901978,4.293423745146924,4.321435588917281,38,Igdir
44.1437,39.9283,CR+PC/LWAL+CDL/HBET:1-3/15.0,"Concrete wall, low rise",174.0,174.0,Res,ALL,RURAL,64.0,328.125,3653721.6,1096116.48,1826860.8,730744.3200000002,1264.172303767877,339.479566281522,1229.5030104231948,776.8882400744225,781.9569389263797,38,Igdir
44.1437,39.9283,CR/LFINF+CDL/HBET:4-6/15.0,"Concrete frame with infill panels, mid rise, low/moderate code",1.75,3.3656,Res,ALL,RURAL,61.8,328.125,68242.857648,20472.8572944,34121.428824,13648.571529600002,24.4522891124205,6.566393265960291,23.781697309656924,15.026983108014235,15.125024561210482,38,Igdir
44.1437,39.9283,CR/LFINF+CDL/HBET:1-3/15.0,"Concrete frame with infill panels, low rise, low/moderate code",5.15,5.15,Res,ALL,RURAL,64.0,328.125,108141.76,32442.528,54070.88000000001,21628.352000000006,37.41659404830211,10.047814749137,36.390462664824454,22.994105956225727,23.144127790062388,38,Igdir
44.1437,39.9283,CR/LFINF(CL)+CDL/HBET:7-/SOS/15.0,"Concrete frame with infill panels, mid rise, low/moderate code",5.5600000000000005,155.68,Res,ALL,RURAL,60.0,328.125,3064716.48,919414.944,1532358.24,612943.296,1131.0709439688685,303.73666022245595,1100.051888865994,695.0917311194603,699.6267600693035,38,Igdir
44.1437,39.9283,CR/LFINF(CL)+CDL/HBET:4-6/SOS/15.0,"Concrete frame with infill panels, mid rise, low/moderate code",22.24,42.771968,Res,ALL,RURAL,61.8,328.125,867269.23090944,260180.769272832,433634.61545472,173453.84618188802,310.75366277727534,83.44947784854676,302.23139895243986,190.97148818413518,192.21745499504055,38,Igdir
43.0703,40.48699999999999,CR/LFINF+CDL/HBET:1-3/15.0,"Concrete frame with infill panels, low rise, low/moderate code",55.7,55.7,Res,ALL,RURAL,64.0,328.125,1169610.88,350883.26399999997,584805.4400000001,233922.17600000004,711.5289850079718,191.07328210505574,692.0156583586207,437.26515703375406,440.1180324991435,46,Kars
43.0703,40.48699999999999,CR/LFINF+CDL/HBET:4-6/15.0,"Concrete frame with infill panels, mid rise, low/moderate code",23.25,44.7144,Res,ALL,RURAL,61.8,328.125,906655.108752,271996.5326256,453327.554376,181331.0217504,571.1955412430963,153.38827944987983,555.5307891222749,351.02422150215614,353.3144300247702,46,Kars
43.0703,40.48699999999999,MUR+STRUB/LWAL+CDN/HBET:1-3,"Unreinforced masonry, low rise",11136.6,11136.6,Res,ALL,RURAL,64.0,296.875,211613218.56,63483965.568,105806609.28,42322643.71200001,142262.36435259928,38202.99306088266,138360.89014141142,87426.34017633944,87996.74112621117,46,Kars
43.0703,40.48699999999999,MUR+STRUB/LWAL+CDN/HBET:4-6,"Unreinforced masonry, mid rise",34.4,66.15808,Res,ALL,RURAL,61.8,296.875,1213896.2382335998,364168.87147007993,606948.1191167999,242779.24764672,845.1237255381723,226.9486801322953,821.9466299271508,519.3648696634051,522.7533932409505,46,Kars
43.0703,40.48699999999999,CR/LFINF+CDL/HBET:7-/SOS/15.0,"Concrete frame with infill panels, mid rise, low/moderate code",0.7,19.6,Res,ALL,RURAL,60.0,328.125,385845.6,115753.68,192922.8,77169.12,250.37644714822704,67.23584074073774,243.50999827341045,153.86709295981288,154.8709773246537,46,Kars
43.0703,40.48699999999999,MUR+ADO/LWAL+CDN/HBET:1-3,"Adobe, low rise",2307.0,2307.0,Res,ALL,RURAL,64.0,296.875,43836691.2,13151007.359999998,21918345.6,8767338.24,29470.329774028563,7913.932887187856,28662.120715140718,18110.784870320836,18228.9461575498,46,Kars
43.0703,40.48699999999999,W/LWAL+CDL/HBET:1-3,"Wood, low rise",276.0,276.0,Res,ALL,RURAL,64.0,296.875,5244441.6,1573332.4799999997,2622220.8,1048888.32,3525.709153719932,946.7904104307968,3429.0183430337397,2166.6998804545083,2180.836211306349,46,Kars
43.0703,40.48699999999999,CR/LFINF+CDN/HBET:1-3,"Concrete frame with infill panels, low rise, pre code",9.3,9.3,Res,ALL,RURAL,64.0,328.125,195285.12,58585.53600000001,97642.56,39057.02400000001,118.80106931012814,31.902720351472503,115.54300938483252,73.00836553705409,73.48469842445304,46,Kars
43.0703,40.48699999999999,CR/LWAL+CDL/HBET:1-3/15.0,"Concrete wall, low rise, low/moderate code",793.3,793.3,Res,ALL,RURAL,64.0,328.125,16658030.72,4997409.216,8329015.36,3331606.144000001,10133.85895523921,2721.3363499809825,9855.94294032125,6227.69208392957,6268.3237914106,46,Kars
43.0703,40.48699999999999,S/LFM+CDL/HBET:1-3,"Steel, low rise",1.0,1.0,Res,ALL,RURAL,64.0,312.5,20000.0,6000.0,10000.0,4000.0,12.774308527970767,3.4304000377927424,12.423979503745432,7.85036188570474,7.901580475747639,46,Kars
