LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,DWELLINGS,OCCUPANCY,OCCUPANCY_TYPE,SETTLEMENT_TYPE,AREA_PER_DWELLING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_2,NAME_1
19.0054,48.278,MUR+CL/LWAL+CDN/H:2,"Unreinforced masonry, low rise",939.12,939.12,RES,ALL,URBAN,100.0,890.625,83638027.2,25091408.16,41819013.6,16727605.440000001,2206.092952722789,487.27188397912244,2090.567586114031,1111.2685847961925,1229.7026849631154,Krupina,Banskobystricky
19.0054,48.278,MUR+CL/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",24.92506811989101,182.95,RES,ALL,URBAN,69.0,890.625,11242533.629999999,3372760.0889999997,5621266.8149999995,2248506.726,429.76904517062167,94.92545273658365,407.26354446669427,216.48627181666177,239.55842300664656,Krupina,Banskobystricky
19.0054,48.278,MUR+ST/LWAL+CDN/H:1,"Unreinforced masonry, low rise",495.24000000000007,495.24000000000007,RES,ALL,URBAN,105.0,890.625,46311378.120000005,13893413.436,23155689.060000002,9262275.624000002,1163.3715328248086,256.960268998446,1102.4498374511384,586.0216521152424,648.4772528549423,Krupina,Banskobystricky
19.0054,48.278,MUR+ST/LWAL+CDN/H:2,"Unreinforced masonry, low rise",354.4000000000001,354.4000000000001,RES,ALL,URBAN,100.0,890.625,31562864.000000007,9468859.200000001,15781432.000000004,6312572.800000002,832.5233649000731,183.8840144839861,788.9270301120335,419.36449703101914,464.05851387567964,Krupina,Banskobystricky
19.0054,48.278,W/LFM+CDL/H:1,"Wood, low rise",1.2,1.2,RES,ALL,URBAN,105.0,890.625,112215.59999999999,33664.67999999999,56107.799999999996,22443.12,2.8189278721221425,0.6226321032189143,2.671310485706658,1.4199700802404707,1.5713042230553478,Krupina,Banskobystricky
19.0054,48.278,W/LFM+CDL/H:2,"Wood, low rise",1.2,1.2,RES,ALL,URBAN,100.0,890.625,106872.0,32061.6,53436.0,21374.4,2.8189278721221425,0.6226321032189143,2.671310485706658,1.4199700802404707,1.5713042230553478,Krupina,Banskobystricky
19.0054,48.278,W/LFM+CDL/HBET:3-5,"Wood, mid rise",0.07629427792915532,0.56,RES,ALL,URBAN,69.0,890.625,34412.78400000001,10323.835200000001,17206.392000000003,6882.556800000002,1.3154996736570002,0.29056164816882674,1.246611559996441,0.6626527041122198,0.7332753040924959,Krupina,Banskobystricky
19.0054,48.278,W/LFM+CDN/H:1,"Wood, low rise",2.4,2.4,RES,ALL,URBAN,105.0,890.625,224431.19999999998,67329.35999999999,112215.59999999999,44886.24,5.637855744244285,1.2452642064378285,5.342620971413316,2.8399401604809413,3.1426084461106956,Krupina,Banskobystricky
19.0054,48.278,W/LFM+CDN/H:2,"Wood, low rise",2.24,2.24,RES,ALL,URBAN,100.0,890.625,199494.40000000002,59848.32000000001,99747.20000000001,39898.880000000005,5.261998694628001,1.162246592675307,4.986446239985764,2.650610816448879,2.9331012163699834,Krupina,Banskobystricky
19.0054,48.278,W/LFM+CDN/HBET:3-5,"Wood, mid rise",0.054495912806539516,0.4,RES,ALL,URBAN,69.0,890.625,24580.56,7374.168,12290.28,4916.112000000001,0.9396426240407144,0.20754403440630484,0.8904368285688864,0.47332336008015696,0.5237680743517827,Krupina,Banskobystricky
19.684,48.3283,CR+PC/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise",898.0926430517711,6592.0,RES,ALL,URBAN,69.0,984.375,447752371.1999999,134325711.35999998,223876185.59999996,89550474.24,23599.89303808472,5212.638174733482,22364.04923930586,11887.903320395302,13154.863578144881,Lucenec,Banskobystricky
19.684,48.3283,CR/LFINF+CDL/H:1,"Concrete frame with infill panels, low rise, low/moderate code",20.85,20.85,RES,ALL,URBAN,105.0,984.375,2155097.7,646529.31,1077548.85,431019.54000000004,74.64468595935473,16.487182333615454,70.73580501206419,37.600543724247885,41.607843689975844,Lucenec,Banskobystricky
19.684,48.3283,CR/LFINF+CDL/H:2,"Concrete frame with infill panels, low rise, low/moderate code",13.9,13.9,RES,ALL,URBAN,100.0,984.375,1368316.0,410494.8,684158.0,273663.2,49.76312397290315,10.99145488907697,47.15720334137612,25.067029149498584,27.738562459983893,Lucenec,Banskobystricky
19.684,48.3283,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",128.02452316076295,939.7,RES,ALL,URBAN,69.0,984.375,63827806.919999994,19148342.075999998,31913903.459999997,12765561.384,3364.2019854199348,743.0697956306208,3188.030502150442,1694.6393735096274,1875.2465570968968,Lucenec,Banskobystricky
19.684,48.3283,CR/LFINF+CDL/HBET:6-,"Concrete frame with infill panels, mid rise, low/moderate code",44.80277777777778,806.45,RES,ALL,URBAN,62.5,984.375,49616836.25,14885050.875,24808418.125,9923367.25,2887.1562106437227,637.7020716040375,2735.9659449390483,1454.3385365189306,1609.3355176873386,Lucenec,Banskobystricky
19.684,48.3283,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",18.153950953678475,133.25,RES,ALL,URBAN,69.0,984.375,9050819.7,2715245.9099999997,4525409.85,1810163.94,477.04577477621183,105.36772402658318,452.0645572113933,240.3008369906969,265.91103940955776,Lucenec,Banskobystricky
19.684,48.3283,CR/LFINF+CDN/HBET:6-,"Concrete frame with infill panels, mid rise, pre code",15.577777777777776,280.4,RES,ALL,URBAN,62.5,984.375,17251610.0,5175483.0,8625805.0,3450322.0,1003.8546735253269,221.72690294224336,951.286317764163,505.66870313089237,559.5606412790995,Lucenec,Banskobystricky
19.684,48.3283,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",1260.6,1260.6,RES,ALL,URBAN,105.0,984.375,130298137.19999999,39089441.16,65149068.599999994,26059627.439999998,4513.049933830338,996.8221606597428,4276.717304470411,2273.345104018555,2515.6281897162366,Lucenec,Banskobystricky
19.684,48.3283,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",854.3000000000002,854.3000000000002,RES,ALL,URBAN,100.0,984.375,84097292.00000001,25229187.600000005,42048646.00000001,16819458.400000002,3058.463079859797,675.5395619955726,2898.302072988319,1540.6304318285358,1704.824022270809,Lucenec,Banskobystricky
19.684,48.3283,MCF/LWAL+CDL/HBET:3-5,"Confined or reinforced masonry, mid rise",137.3950953678474,1008.48,RES,ALL,URBAN,69.0,984.375,68499592.12799999,20549877.638399996,34249796.063999996,13699918.4256,3610.4399470642716,797.4577285277945,3421.3738435763307,1818.6760832148443,2012.50255177299,Lucenec,Banskobystricky
19.684,48.3283,MUR+ADO/LWAL+CDN/H:1,"Adobe, low rise",1477.0,1477.0,RES,ALL,URBAN,105.0,890.625,138118701.0,41435610.3,69059350.5,27623740.200000003,5287.77943222863,1167.9409259832148,5010.87693059083,2663.597270058231,2947.471708877425,Lucenec,Banskobystricky
19.684,48.3283,MUR+ADO/LWAL+CDN/H:2,"Adobe, low rise",639.0,639.0,RES,ALL,URBAN,100.0,890.625,56909340.0,17072802.0,28454670.0,11381868.0,2287.671670409001,505.29062403742324,2167.8743118805282,1152.3619875201148,1275.1756411460221,Lucenec,Banskobystricky
19.684,48.3283,MUR+CL/LWAL+CDN/H:1,"Unreinforced masonry, low rise",2526.78,2526.78,RES,ALL,URBAN,105.0,890.625,236286778.14000002,70886033.442,118143389.07000001,47257355.628000006,9046.076718867069,1998.0567183181233,8572.365342368517,4556.753087364752,5042.39171601713,Lucenec,Banskobystricky
19.684,48.3283,MUR+CL/LWAL+CDN/H:2,"Unreinforced masonry, low rise",1555.38,1555.38,RES,ALL,URBAN,100.0,890.625,138522142.8,41556642.84,69261071.4,27704428.560000002,5568.386170142023,1229.9200795232043,5276.789275763281,2804.946460327131,3103.8852718712055,Lucenec,Banskobystricky
19.684,48.3283,MUR+CL/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",60.088555858310635,441.05000000000007,RES,ALL,URBAN,69.0,890.625,27103139.970000006,8130941.991000001,13551569.985000003,5420627.994000002,1578.9946639028014,348.76123588686323,1496.3082398355355,795.3822450637665,880.1505735953884,Lucenec,Banskobystricky
19.684,48.3283,MUR+ST/LWAL+CDN/H:1,"Unreinforced masonry, low rise",1183.5100000000002,1183.5100000000002,RES,ALL,URBAN,105.0,890.625,110673570.63000003,33202071.189000007,55336785.31500001,22134714.126000006,4237.061500228102,935.8630773936321,4015.181419176407,2134.322278325401,2361.7889249651466,Lucenec,Banskobystricky
19.684,48.3283,MUR+ST/LWAL+CDN/H:2,"Unreinforced masonry, low rise",847.3500000000001,847.3500000000001,RES,ALL,URBAN,100.0,890.625,75464991.00000001,22639497.300000004,37732495.50000001,15092998.200000003,3033.581517873345,670.0438345510341,2874.723471317631,1528.0969172537866,1690.954741040817,Lucenec,Banskobystricky
19.684,48.3283,W/LFM+CDL/H:1,"Wood, low rise",7.05,7.05,RES,ALL,URBAN,105.0,890.625,659266.65,197779.995,329633.325,131853.33000000002,25.239570072587572,5.574802659567816,23.917862126381415,12.71385291395432,14.068839233301183,Lucenec,Banskobystricky
19.684,48.3283,W/LFM+CDL/H:2,"Wood, low rise",7.05,7.05,RES,ALL,URBAN,100.0,890.625,627873.0,188361.9,313936.5,125574.6,25.239570072587572,5.574802659567816,23.917862126381415,12.71385291395432,14.068839233301183,Lucenec,Banskobystricky
19.684,48.3283,W/LFM+CDL/HBET:3-5,"Wood, mid rise",0.4591280653950954,3.37,RES,ALL,URBAN,69.0,890.625,207091.21800000002,62127.3654,103545.60900000001,41418.24360000001,12.064872502782995,2.6648347464884456,11.433077356866011,6.07740203120937,6.725104711521276,Lucenec,Banskobystricky
19.684,48.3283,W/LFM+CDN/H:1,"Wood, low rise",14.1,14.1,RES,ALL,URBAN,105.0,890.625,1318533.3,395559.99,659266.65,263706.66000000003,50.479140145175144,11.149605319135633,47.83572425276283,25.42770582790864,28.137678466602367,Lucenec,Banskobystricky
19.684,48.3283,W/LFM+CDN/H:2,"Wood, low rise",13.08,13.08,RES,ALL,URBAN,100.0,890.625,1164904.8,349471.44,582452.4,232980.96000000002,46.827457666588,10.343038125836458,44.37526760469063,23.58825476801738,26.10218683284815,Lucenec,Banskobystricky
19.684,48.3283,W/LFM+CDN/HBET:3-5,"Wood, mid rise",0.3201634877384196,2.35,RES,ALL,URBAN,69.0,890.625,144410.79,43323.237,72205.395,28882.158000000003,8.413190024195858,1.858267553189272,7.972620708793805,4.237950971318107,4.689613077767061,Lucenec,Banskobystricky
19.7661,48.4456,CR+PC/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise",786.9209809264305,5776.0,RES,ALL,URBAN,69.0,984.375,392326713.59999996,117698014.07999998,196163356.79999998,78465342.72,9139.346092303556,2018.6576378105942,8660.750525160944,4603.7353890377935,5094.381184003111,Poltar,Banskobystricky
19.7661,48.4456,CR/LFINF+CDL/H:1,"Concrete frame with infill panels, low rise, low/moderate code",12.9,12.9,RES,ALL,URBAN,105.0,984.375,1333369.8,400010.94,666684.9,266673.96,20.411628218614247,4.508428588600531,19.342742689504185,10.281888247677898,11.377686508594204,Poltar,Banskobystricky
19.7661,48.4456,CR/LFINF+CDL/H:2,"Concrete frame with infill panels, low rise, low/moderate code",8.6,8.6,RES,ALL,URBAN,100.0,984.375,846584.0,253975.19999999998,423292.0,169316.80000000002,13.607752145742829,3.00561905906702,12.895161793002787,6.854592165118598,7.585124339062801,Poltar,Banskobystricky
19.7661,48.4456,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",72.11171662125341,529.3,RES,ALL,URBAN,69.0,984.375,35951961.47999999,10785588.443999996,17975980.739999995,7190392.295999998,837.5096756676371,184.98536836792718,793.6522252367878,421.87623639503187,466.8379433332489,Poltar,Banskobystricky
19.7661,48.4456,CR/LFINF+CDL/HBET:6-,"Concrete frame with infill panels, mid rise, low/moderate code",25.23888888888889,454.3,RES,ALL,URBAN,62.5,984.375,27950807.5,8385242.25,13975403.75,5590161.5,718.8374185826707,158.77357424815668,681.1944189024613,362.097816350393,400.6886031670037,Poltar,Banskobystricky
19.7661,48.4456,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",10.217983651226158,75.0,RES,ALL,URBAN,69.0,984.375,5094269.999999999,1528280.9999999998,2547134.9999999995,1018853.9999999999,118.67225708496655,26.21179411977053,112.45780633432665,59.77842004463894,66.14934016624538,Poltar,Banskobystricky
19.7661,48.4456,CR/LFINF+CDN/HBET:6-,"Concrete frame with infill panels, mid rise, pre code",8.81111111111111,158.6,RES,ALL,URBAN,62.5,984.375,9757865.0,2927359.5,4878932.5,1951573.0,250.9522663156759,55.42920729860807,237.81077446165608,126.41143225439647,139.88380467155352,Poltar,Banskobystricky
19.7661,48.4456,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",1063.95,1063.95,RES,ALL,URBAN,105.0,984.375,109971999.9,32991599.97,54985999.95,21994399.980000004,1683.4846390073355,371.8405113830647,1595.326440658758,848.0166667532482,938.3945395983569,Poltar,Banskobystricky
19.7661,48.4456,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",717.9000000000002,717.9000000000002,RES,ALL,URBAN,100.0,984.375,70670076.00000001,21201022.800000004,35335038.00000001,14134015.200000003,1135.9308448173,250.89929331444355,1076.446122232175,572.1990366672842,633.1814840713009,Poltar,Banskobystricky
19.7661,48.4456,MCF/LWAL+CDL/HBET:3-5,"Confined or reinforced masonry, mid rise",115.96185286103542,851.16,RES,ALL,URBAN,69.0,984.375,57813851.37599999,17344155.412799995,28906925.687999994,11562770.275199998,1346.7877112058682,297.4724091064517,1276.261152527006,678.4133334025984,750.7156316786854,Poltar,Banskobystricky
19.7661,48.4456,MUR+ADO/LWAL+CDN/H:1,"Adobe, low rise",300.2999999999999,300.2999999999999,RES,ALL,URBAN,105.0,890.625,28081953.89999999,8424586.169999996,14040976.949999996,5616390.779999998,475.16371736820594,104.95202365556116,450.2810565626438,239.3527938587343,264.8619580256464,Poltar,Banskobystricky
19.7661,48.4456,MUR+ADO/LWAL+CDN/H:2,"Adobe, low rise",128.7,128.7,RES,ALL,URBAN,100.0,890.625,11462021.999999998,3438606.599999999,5731010.999999999,2292404.4,203.64159315780256,44.97943870952622,192.9775956697045,102.57976879660042,113.51226772527706,Poltar,Banskobystricky
19.7661,48.4456,MUR+CL/LWAL+CDN/H:1,"Unreinforced masonry, low rise",1830.06,1830.06,RES,ALL,URBAN,105.0,890.625,171134400.78,51340320.234,85567200.39,34226880.156,2895.698010678852,639.5887459576967,2744.0604408026375,1458.641271825226,1614.0968195285202,Poltar,Banskobystricky
19.7661,48.4456,MUR+CL/LWAL+CDN/H:2,"Unreinforced masonry, low rise",1159.7599999999998,1159.7599999999998,RES,ALL,URBAN,100.0,890.625,103288225.59999998,30986467.679999992,51644112.79999999,20657645.119999997,1835.084491691477,405.32520464460083,1738.9875396573154,924.3816057462727,1022.8981166827297,Poltar,Banskobystricky
19.7661,48.4456,MUR+CL/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",50.07493188010899,367.55,RES,ALL,URBAN,69.0,890.625,22586462.07,6775938.621,11293231.035,4517292.414,581.5731745543927,128.45526571628878,551.1182229090902,292.9541104987606,324.17586637471317,Poltar,Banskobystricky
19.7661,48.4456,MUR+ST/LWAL+CDN/H:1,"Unreinforced masonry, low rise",997.32,997.32,RES,ALL,URBAN,105.0,890.625,93262385.16000001,27978715.548000004,46631192.580000006,18652477.032,1578.056205813051,348.5539534870606,1495.418925511342,794.9095183855908,879.6274657946645,Poltar,Banskobystricky
19.7661,48.4456,MUR+ST/LWAL+CDN/H:2,"Unreinforced masonry, low rise",713.6,713.6,RES,ALL,URBAN,100.0,890.625,63553216.0,19065964.8,31776608.0,12710643.200000001,1129.1269687444283,249.39648378490998,1069.9985413356733,568.7717405847246,629.3889219017693,Poltar,Banskobystricky
19.7661,48.4456,W/LFM+CDL/H:1,"Wood, low rise",2.85,2.85,RES,ALL,URBAN,105.0,890.625,266512.05,79953.61499999999,133256.025,53302.41,4.509545769228729,0.9960481765512802,4.273396640704413,2.27157996169628,2.5136749263173246,Poltar,Banskobystricky
19.7661,48.4456,W/LFM+CDL/H:2,"Wood, low rise",2.85,2.85,RES,ALL,URBAN,100.0,890.625,253821.0,76146.3,126910.5,50764.200000000004,4.509545769228729,0.9960481765512802,4.273396640704413,2.27157996169628,2.5136749263173246,Poltar,Banskobystricky
19.7661,48.4456,W/LFM+CDL/HBET:3-5,"Wood, mid rise",0.18119891008174388,1.33,RES,ALL,URBAN,69.0,890.625,81730.36200000001,24519.108600000003,40865.181000000004,16346.072400000003,2.10445469230674,0.46482248239059737,1.9942517656620593,1.0600706487915972,1.1730482989480846,Poltar,Banskobystricky
19.7661,48.4456,W/LFM+CDN/H:1,"Wood, low rise",5.7,5.7,RES,ALL,URBAN,105.0,890.625,533024.1,159907.22999999998,266512.05,106604.82,9.019091538457458,1.9920963531025604,8.546793281408826,4.54315992339256,5.027349852634649,Poltar,Banskobystricky
19.7661,48.4456,W/LFM+CDN/H:2,"Wood, low rise",5.32,5.32,RES,ALL,URBAN,100.0,890.625,473799.2,142139.76,236899.6,94759.84000000001,8.41781876922696,1.8592899295623895,7.977007062648237,4.240282595166389,4.692193195792338,Poltar,Banskobystricky
19.7661,48.4456,W/LFM+CDN/HBET:3-5,"Wood, mid rise",0.12942779291553133,0.95,RES,ALL,URBAN,69.0,890.625,58378.83,17513.649,29189.415,11675.766000000001,1.5031819230762427,0.3320160588504266,1.4244655469014704,0.7571933205654265,0.8378916421057746,Poltar,Banskobystricky
20.2058,48.604,CR+PC/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise",1137.057220708447,8346.0,RES,ALL,URBAN,69.0,984.375,566890365.5999999,170067109.67999998,283445182.79999995,113378073.11999999,17267.66426474214,3814.003978307053,16363.41712402252,8698.188717085764,9625.203273138446,Revúca,Banskobystricky
20.2058,48.604,CR/LFINF+CDL/H:1,"Concrete frame with infill panels, low rise, low/moderate code",6.45,6.45,RES,ALL,URBAN,105.0,984.375,666684.9,200005.47,333342.45,133336.98,13.344887911285264,2.9475587898490887,12.646062838478946,6.722180352887992,7.438600660405342,Revúca,Banskobystricky
20.2058,48.604,CR/LFINF+CDL/H:2,"Concrete frame with infill panels, low rise, low/moderate code",4.3,4.3,RES,ALL,URBAN,100.0,984.375,423292.0,126987.59999999999,211646.0,84658.40000000001,8.896591940856842,1.9650391932327256,8.430708558985962,4.481453568591995,4.959067106936894,Revúca,Banskobystricky
20.2058,48.604,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",102.95640326975474,755.6999999999998,RES,ALL,URBAN,69.0,984.375,51329864.51999998,15398959.355999993,25664932.25999999,10265972.903999997,1563.5243092338405,345.34421356417914,1481.6480134943467,787.5894097174347,871.5272122586535,Revúca,Banskobystricky
20.2058,48.604,CR/LFINF+CDL/HBET:6-,"Concrete frame with infill panels, mid rise, low/moderate code",36.00277777777777,648.05,RES,ALL,URBAN,62.5,984.375,39871276.25,11961382.875,19935638.125,7974255.25,1340.7991644819247,296.1496858545273,1270.586205035082,675.3967407269864,747.3775438721987,Revúca,Banskobystricky
20.2058,48.604,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",14.666212534059946,107.65,RES,ALL,URBAN,69.0,984.375,7311975.539999999,2193592.6619999995,3655987.7699999996,1462395.108,222.72514475191608,49.19452770965184,211.06180845926485,112.19266899044844,124.14966838645505,Revúca,Banskobystricky
20.2058,48.604,CR/LFINF+CDN/HBET:6-,"Concrete frame with infill panels, mid rise, pre code",12.2,219.6,RES,ALL,URBAN,62.5,984.375,13510890.0,4053267.0,6755445.0,2702178.0,454.34688144468896,100.35409461253639,430.55432547751565,228.86679154948885,253.25840387984695,Revúca,Banskobystricky
20.2058,48.604,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",1239.15,1239.15,RES,ALL,URBAN,105.0,984.375,128081022.30000001,38424306.690000005,64040511.150000006,25616204.460000005,2563.770210119246,566.2740270451935,2429.5145374110366,1291.4402766327373,1429.0762803629893,Revúca,Banskobystricky
20.2058,48.604,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",830.4,830.4,RES,ALL,URBAN,100.0,984.375,81744576.0,24523372.8,40872288.0,16348915.200000001,1718.076732020354,379.4810572233617,1628.10706683301,865.4416379904169,957.6765873489295,Revúca,Banskobystricky
20.2058,48.604,MCF/LWAL+CDL/HBET:3-5,"Confined or reinforced masonry, mid rise",135.05722070844686,991.32,RES,ALL,URBAN,69.0,984.375,67334023.152,20200206.9456,33667011.576,13466804.6304,2051.0161680953966,453.0192216361548,1943.611629928829,1033.1522213061899,1143.2610242903913,Revúca,Banskobystricky
20.2058,48.604,MUR+ADO/LWAL+CDN/H:1,"Adobe, low rise",73.5,73.5,RES,ALL,URBAN,105.0,890.625,6873205.5,2061961.65,3436602.75,1374641.1,152.06965294255303,33.58846062851287,144.10629746173683,76.60159006779341,84.76544938601437,Revúca,Banskobystricky
