ID_2,TAXONOMY,BUILDINGS,SETTLEMENT_TYPE
12,MUR+CL/LWAL+CDN/HBET:1-4,1045.4977,RURAL
12,MUR+CL/LWAL+CDN/HBET:1-4,290.9151,URBAN
12,MUR+CL/LWAL+CDN/HBET:1-4,802.6504,RURAL
12,MUR+CL/LWAL+CDN/HBET:1-4,223.3415,URBAN
12,MUR+ST/LWAL+CDN/HBET:1-4,702.3191,RURAL
12,MUR+ST/LWAL+CDN/HBET:1-4,195.4239,URBAN
12,W/LPB+CDL/HBET:1-3,22.8026,RURAL
12,W/LPB+CDL/HBET:1-3,6.3449,URBAN
12,CR/LFINF+CDN/HBET:4-10,1643.996645,RURAL
12,CR/LFINF+CDN/HBET:4-10,457.45045,URBAN
12,CR/LWAL+CDN/HBET:4-10,2148.514825,RURAL
12,CR/LWAL+CDN/HBET:4-10,597.835175,URBAN
13,CR/LFINF+CDL/HBET:4-10,321.633105,RURAL
13,CR/LFINF+CDL/HBET:4-10,189.94023,URBAN
13,CR/LWAL+CDL/HBET:4-10,420.337545,RURAL
13,CR/LWAL+CDL/HBET:4-10,248.23008,URBAN
13,MUR+CB/LWAL+CDN/HBET:1-2,278.0763,RURAL
13,MUR+CB/LWAL+CDN/HBET:1-2,164.2178,URBAN
13,MUR+CL/LWAL+CDN/HBET:1-3,556.1525,RURAL
13,MUR+CL/LWAL+CDN/HBET:1-3,328.4355,URBAN
13,MUR+CL/LWAL+CDN/HBET:1-4,1159.0724,RURAL
13,MUR+CL/LWAL+CDN/HBET:1-4,684.4895,URBAN
13,MUR+CL/LWAL+CDN/HBET:1-4,889.844,RURAL
13,MUR+CL/LWAL+CDN/HBET:1-4,525.4968,URBAN
13,MUR+ST/LWAL+CDN/HBET:1-4,778.6135,RURAL
13,MUR+ST/LWAL+CDN/HBET:1-4,459.8097,URBAN
13,W/LPB+CDL/HBET:1-3,25.2797,RURAL
13,W/LPB+CDL/HBET:1-3,14.9289,URBAN
13,CR/LFINF+CDN/HBET:4-10,1822.587595,RURAL
13,CR/LFINF+CDN/HBET:4-10,1076.32797,URBAN
13,CR/LWAL+CDN/HBET:4-10,2381.912755,RURAL
13,CR/LWAL+CDN/HBET:4-10,1406.63712,URBAN
14,CR/LFINF+CDL/HBET:4-10,360.805185,RURAL
14,CR/LFINF+CDL/HBET:4-10,465.05988,URBAN
14,CR/LWAL+CDL/HBET:4-10,471.53094,RURAL
14,CR/LWAL+CDL/HBET:4-10,607.779855,URBAN
14,MUR+CB/LWAL+CDN/HBET:1-2,311.9435,RURAL
14,MUR+CB/LWAL+CDN/HBET:1-2,402.0796,URBAN
14,MUR+CL/LWAL+CDN/HBET:1-3,623.887,RURAL
14,MUR+CL/LWAL+CDN/HBET:1-3,804.1592,URBAN
14,MUR+CL/LWAL+CDN/HBET:1-4,1300.2372,RURAL
14,MUR+CL/LWAL+CDN/HBET:1-4,1675.9408,URBAN
14,MUR+CL/LWAL+CDN/HBET:1-4,998.2192,RURAL
14,MUR+CL/LWAL+CDN/HBET:1-4,1286.6547,URBAN
14,MUR+ST/LWAL+CDN/HBET:1-4,873.4418,RURAL
14,MUR+ST/LWAL+CDN/HBET:1-4,1125.8229,URBAN
14,W/LPB+CDL/HBET:1-3,28.3585,RURAL
14,W/LPB+CDL/HBET:1-3,36.5527,URBAN
14,CR/LFINF+CDN/HBET:4-10,2044.562715,RURAL
14,CR/LFINF+CDN/HBET:4-10,2635.33932,URBAN
14,CR/LWAL+CDN/HBET:4-10,2672.00866,RURAL
14,CR/LWAL+CDN/HBET:4-10,3444.085845,URBAN
15,CR/LFINF+CDL/HBET:4-10,688.03182,RURAL
15,CR/LFINF+CDL/HBET:4-10,237.72405,URBAN
15,CR/LWAL+CDL/HBET:4-10,899.178585,RURAL
15,CR/LWAL+CDL/HBET:4-10,310.678035,URBAN
15,MUR+CB/LWAL+CDN/HBET:1-2,594.8558,RURAL
15,MUR+CB/LWAL+CDN/HBET:1-2,205.5305,URBAN
15,MUR+CL/LWAL+CDN/HBET:1-3,1189.7116,RURAL
15,MUR+CL/LWAL+CDN/HBET:1-3,411.061,URBAN
15,MUR+CL/LWAL+CDN/HBET:1-4,2479.467,RURAL
15,MUR+CL/LWAL+CDN/HBET:1-4,856.6885,URBAN
15,MUR+CL/LWAL+CDN/HBET:1-4,1903.5385,RURAL
15,MUR+CL/LWAL+CDN/HBET:1-4,657.6976,URBAN
15,MUR+ST/LWAL+CDN/HBET:1-4,1665.5962,RURAL
15,MUR+ST/LWAL+CDN/HBET:1-4,575.4854,URBAN
15,W/LPB+CDL/HBET:1-3,54.0778,RURAL
15,W/LPB+CDL/HBET:1-3,18.6846,URBAN
15,CR/LFINF+CDN/HBET:4-10,3898.84698,RURAL
15,CR/LFINF+CDN/HBET:4-10,1347.10295,URBAN
15,CR/LWAL+CDN/HBET:4-10,5095.345315,RURAL
15,CR/LWAL+CDN/HBET:4-10,1760.508865,URBAN
16,CR/LFINF+CDL/HBET:4-10,458.09466,RURAL
16,CR/LFINF+CDL/HBET:4-10,407.32818,URBAN
16,CR/LWAL+CDL/HBET:4-10,598.67712,RURAL
16,CR/LWAL+CDL/HBET:4-10,532.331145,URBAN
16,MUR+CB/LWAL+CDN/HBET:1-2,396.0576,RURAL
16,MUR+CB/LWAL+CDN/HBET:1-2,352.1662,URBAN
16,MUR+CL/LWAL+CDN/HBET:1-3,792.1153,RURAL
16,MUR+CL/LWAL+CDN/HBET:1-3,704.3323,URBAN
16,MUR+CL/LWAL+CDN/HBET:1-4,1650.8402,RURAL
16,MUR+CL/LWAL+CDN/HBET:1-4,1467.8925,URBAN
16,MUR+CL/LWAL+CDN/HBET:1-4,1267.3844,RURAL
16,MUR+CL/LWAL+CDN/HBET:1-4,1126.9317,URBAN
16,MUR+ST/LWAL+CDN/HBET:1-4,1108.9614,RURAL
16,MUR+ST/LWAL+CDN/HBET:1-4,986.0652,URBAN
16,W/LPB+CDL/HBET:1-3,36.0052,RURAL
16,W/LPB+CDL/HBET:1-3,32.0151,URBAN
16,CR/LFINF+CDN/HBET:4-10,2595.86974,RURAL
16,CR/LFINF+CDN/HBET:4-10,2308.19302,URBAN
16,CR/LWAL+CDN/HBET:4-10,3392.50368,RURAL
16,CR/LWAL+CDN/HBET:4-10,3016.543155,URBAN
17,CR/LFINF+CDL/HBET:4-10,598.333635,RURAL
17,CR/LFINF+CDL/HBET:4-10,3583.250595,URBAN
17,CR/LWAL+CDL/HBET:4-10,781.95336,RURAL
17,CR/LWAL+CDL/HBET:4-10,4682.89707,URBAN
17,MUR+CB/LWAL+CDN/HBET:1-2,517.3049,RURAL
17,MUR+CB/LWAL+CDN/HBET:1-2,3097.9923,URBAN
17,MUR+CL/LWAL+CDN/HBET:1-3,1034.6098,RURAL
17,MUR+CL/LWAL+CDN/HBET:1-3,6195.9847,URBAN
17,MUR+CL/LWAL+CDN/HBET:1-4,2156.2208,RURAL
17,MUR+CL/LWAL+CDN/HBET:1-4,12912.9954,URBAN
17,MUR+CL/LWAL+CDN/HBET:1-4,1655.3756,RURAL
17,MUR+CL/LWAL+CDN/HBET:1-4,9913.5755,URBAN
17,MUR+ST/LWAL+CDN/HBET:1-4,1448.4537,RURAL
17,MUR+ST/LWAL+CDN/HBET:1-4,8674.3786,URBAN
17,W/LPB+CDL/HBET:1-3,47.0277,RURAL
17,W/LPB+CDL/HBET:1-3,281.6357,URBAN
17,CR/LFINF+CDN/HBET:4-10,3390.557265,RURAL
17,CR/LFINF+CDN/HBET:4-10,20305.08671,URBAN
17,CR/LWAL+CDN/HBET:4-10,4431.06904,RURAL
17,CR/LWAL+CDN/HBET:4-10,26536.41673,URBAN
18,CR/LFINF+CDL/HBET:4-10,35.308605,RURAL
18,CR/LFINF+CDL/HBET:4-10,2513.869725,URBAN
18,CR/LWAL+CDL/HBET:4-10,46.14429,RURAL
18,CR/LWAL+CDL/HBET:4-10,3285.33906,URBAN
18,MUR+CB/LWAL+CDN/HBET:1-2,30.527,RURAL
18,MUR+CB/LWAL+CDN/HBET:1-2,2173.4313,URBAN
18,MUR+CL/LWAL+CDN/HBET:1-3,61.0539,RURAL
18,MUR+CL/LWAL+CDN/HBET:1-3,4346.8627,URBAN
18,MUR+CL/LWAL+CDN/HBET:1-4,127.242,RURAL
18,MUR+CL/LWAL+CDN/HBET:1-4,9059.257,URBAN
18,MUR+CL/LWAL+CDN/HBET:1-4,97.6863,RURAL
18,MUR+CL/LWAL+CDN/HBET:1-4,6954.9803,URBAN
18,MUR+ST/LWAL+CDN/HBET:1-4,85.4755,RURAL
18,MUR+ST/LWAL+CDN/HBET:1-4,6085.6078,URBAN
18,W/LPB+CDL/HBET:1-3,2.7752,RURAL
18,W/LPB+CDL/HBET:1-3,197.5847,URBAN
18,CR/LFINF+CDN/HBET:4-10,200.082095,RURAL
18,CR/LFINF+CDN/HBET:4-10,14245.26178,URBAN
18,CR/LWAL+CDN/HBET:4-10,261.48431,RURAL
18,CR/LWAL+CDN/HBET:4-10,18616.92134,URBAN
19,CR/LFINF+CDL/HBET:4-10,731.22624,RURAL
19,CR/LFINF+CDL/HBET:4-10,493.7619,URBAN
19,CR/LWAL+CDL/HBET:4-10,955.62873,RURAL
19,CR/LWAL+CDL/HBET:4-10,645.2901,URBAN
19,MUR+CB/LWAL+CDN/HBET:1-2,632.2006,RURAL
19,MUR+CB/LWAL+CDN/HBET:1-2,426.8947,URBAN
19,MUR+CL/LWAL+CDN/HBET:1-3,1264.4013,RURAL
19,MUR+CL/LWAL+CDN/HBET:1-3,853.7893,URBAN
19,MUR+CL/LWAL+CDN/HBET:1-4,2635.1272,RURAL
19,MUR+CL/LWAL+CDN/HBET:1-4,1779.3746,URBAN
19,MUR+CL/LWAL+CDN/HBET:1-4,2023.042,RURAL
19,MUR+CL/LWAL+CDN/HBET:1-4,1366.0629,URBAN
19,MUR+ST/LWAL+CDN/HBET:1-4,1770.1618,RURAL
19,MUR+ST/LWAL+CDN/HBET:1-4,1195.3051,URBAN
19,W/LPB+CDL/HBET:1-3,57.4728,RURAL
